image,session,chunk,eye,frame_idx,size,md5,src_path
20260515_081812_ANKVQE_002_f007830.jpg,20260515_081812_ANKVQE,002,left,7830,729093,a5da8df05f4784b90a2f740cf028ca4b,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007830.jpg
20260515_081812_ANKVQE_002_f007920.jpg,20260515_081812_ANKVQE,002,left,7920,735671,e39d7655014bfc17bf8f7b37a8875cff,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007920.jpg
20260515_081812_ANKVQE_002_f008010.jpg,20260515_081812_ANKVQE,002,left,8010,724587,a3ebe1cde8c36357092f76f7efb8a383,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008010.jpg
20260515_081812_ANKVQE_002_f008100.jpg,20260515_081812_ANKVQE,002,left,8100,745037,f431835a8788a66ad84ad64f8bdf126c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008100.jpg
20260515_081812_ANKVQE_002_f008190.jpg,20260515_081812_ANKVQE,002,left,8190,742388,311b1e13644f6c9f359458a2b2f11530,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008190.jpg
20260515_081812_ANKVQE_002_f008280.jpg,20260515_081812_ANKVQE,002,left,8280,730006,819b54214f987aca1ef354d1ff985194,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008280.jpg
20260515_081812_ANKVQE_002_f008370.jpg,20260515_081812_ANKVQE,002,left,8370,748837,05c1447840b324cbbc8703299394e4f7,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008370.jpg
20260515_081812_ANKVQE_002_f008460.jpg,20260515_081812_ANKVQE,002,left,8460,739169,ccdc088e7374bbe3979de10697d12bbc,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008460.jpg
20260515_081812_ANKVQE_002_f008550.jpg,20260515_081812_ANKVQE,002,left,8550,762675,3bf20f2f9f840245893e0c84d3cb07cf,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008550.jpg
20260515_081812_ANKVQE_002_f008640.jpg,20260515_081812_ANKVQE,002,left,8640,725793,506d8a89a369f357a4b5e4b54092ac50,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008640.jpg
20260515_081812_ANKVQE_002_f008730.jpg,20260515_081812_ANKVQE,002,left,8730,730477,856b9c6f23e7566d3331ab5cdfe850cc,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008730.jpg
20260515_081812_ANKVQE_002_f008820.jpg,20260515_081812_ANKVQE,002,left,8820,711081,e0fbb17f4a596a5bac712c5b7ecebfa9,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008820.jpg
20260515_081812_ANKVQE_002_f008910.jpg,20260515_081812_ANKVQE,002,left,8910,717793,e7268e824ae892e2b9c2db18424515a4,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f008910.jpg
20260515_081812_ANKVQE_002_f009115.jpg,20260515_081812_ANKVQE,002,left,9115,717790,6c5867c393489af24bf67e4f29d9d3d9,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009115.jpg
20260515_081812_ANKVQE_002_f009205.jpg,20260515_081812_ANKVQE,002,left,9205,757972,2deaddc09831d2866db63445a258db62,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009205.jpg
20260515_081812_ANKVQE_002_f009295.jpg,20260515_081812_ANKVQE,002,left,9295,763094,d51e7750f7622bf34692f3574716ad38,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009295.jpg
20260515_081812_ANKVQE_002_f009385.jpg,20260515_081812_ANKVQE,002,left,9385,767952,b7276a1e17436e7dede58fa6ce82f032,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009385.jpg
20260515_081812_ANKVQE_002_f009475.jpg,20260515_081812_ANKVQE,002,left,9475,765169,15f4d4bcf25432d4ddfc92abf9385bff,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009475.jpg
20260515_081812_ANKVQE_002_f009565.jpg,20260515_081812_ANKVQE,002,left,9565,762626,139e192d6aad43569c24aa6ab4dc2868,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009565.jpg
20260515_081812_ANKVQE_002_f009655.jpg,20260515_081812_ANKVQE,002,left,9655,756249,22bafd8d1298cc6cf1b074412b759679,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009655.jpg
20260515_081812_ANKVQE_002_f009745.jpg,20260515_081812_ANKVQE,002,left,9745,750521,1380de99cd6ccc5b4e5320c1e4b377f5,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009745.jpg
20260515_081812_ANKVQE_002_f009835.jpg,20260515_081812_ANKVQE,002,left,9835,745601,105a3cfcc11176370f7991896db22c28,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009835.jpg
20260515_081812_ANKVQE_002_f009925.jpg,20260515_081812_ANKVQE,002,left,9925,751611,e4a9ff6a20907055a8f9b6da76b8790f,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f009925.jpg
20260515_081812_ANKVQE_002_f010045.jpg,20260515_081812_ANKVQE,002,left,10045,764250,06d3c97b1862d390b44b1d8858131f4e,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010045.jpg
20260515_081812_ANKVQE_002_f010135.jpg,20260515_081812_ANKVQE,002,left,10135,767784,924f5f6b21c08687dcfde4fb6d6cfdeb,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010135.jpg
20260515_081812_ANKVQE_002_f010225.jpg,20260515_081812_ANKVQE,002,left,10225,732131,2bf0a1a4eb814155c661e702e9f0b75a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010225.jpg
20260515_081812_ANKVQE_002_f010315.jpg,20260515_081812_ANKVQE,002,left,10315,733631,d1ee45ffc418c027ebe623d8bd2611c7,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010315.jpg
20260515_081812_ANKVQE_002_f010405.jpg,20260515_081812_ANKVQE,002,left,10405,730704,bf3c3ceb524cfc4257556b8b3a1af823,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010405.jpg
20260515_081812_ANKVQE_002_f010655.jpg,20260515_081812_ANKVQE,002,left,10655,661389,3bbff28bc347c91523ae79fb80be31a3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010655.jpg
20260515_081812_ANKVQE_002_f010745.jpg,20260515_081812_ANKVQE,002,left,10745,646845,3b95ab36a30503e94570660a0ede0d2a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010745.jpg
20260515_081812_ANKVQE_002_f010835.jpg,20260515_081812_ANKVQE,002,left,10835,708460,8eabbf4a418f88b074dd78040aadd5fb,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010835.jpg
20260515_081812_ANKVQE_002_f010925.jpg,20260515_081812_ANKVQE,002,left,10925,637470,a4205bb2d30e118a02cb7bd4767516b9,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f010925.jpg
20260515_081812_ANKVQE_002_f011015.jpg,20260515_081812_ANKVQE,002,left,11015,691074,2ccd1f202a56a558df598838a9829acb,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f011015.jpg
20260525_003136_UEAUME_018_f000000.jpg,20260525_003136_UEAUME,018,left,0,594974,fc5836492b797231523a9d85cae3f872,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000000.jpg
20260525_003136_UEAUME_018_f000090.jpg,20260525_003136_UEAUME,018,left,90,663556,61b52777b73b3476484de2f50f534af3,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000090.jpg
20260525_003136_UEAUME_018_f000180.jpg,20260525_003136_UEAUME,018,left,180,622973,e49aebd66e2ff1568a95cdfb3107e55c,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000180.jpg
20260525_003136_UEAUME_018_f000270.jpg,20260525_003136_UEAUME,018,left,270,628469,0076c22c2db1651065d1099059fe8a81,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000270.jpg
20260525_003136_UEAUME_018_f000360.jpg,20260525_003136_UEAUME,018,left,360,684755,e6338f91351404d4dd812fb0ea22cc6f,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000360.jpg
20260525_003136_UEAUME_018_f000450.jpg,20260525_003136_UEAUME,018,left,450,731514,9affc21c4529c8f2d65caabf243a7133,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000450.jpg
20260525_003136_UEAUME_018_f000540.jpg,20260525_003136_UEAUME,018,left,540,730237,64dda4c8092287b52c2057149d600883,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000540.jpg
20260525_003136_UEAUME_018_f000630.jpg,20260525_003136_UEAUME,018,left,630,755423,9509ff53ad54a22c4f809493125c185d,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000630.jpg
20260525_003136_UEAUME_018_f000720.jpg,20260525_003136_UEAUME,018,left,720,723960,5241bcdd9d7c0a8f4fc8e0a6630504b8,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000720.jpg
20260525_003136_UEAUME_018_f000810.jpg,20260525_003136_UEAUME,018,left,810,698590,04e0e16b1900bb34575133d48c3a3dc5,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000810.jpg
20260525_003136_UEAUME_018_f000900.jpg,20260525_003136_UEAUME,018,left,900,679393,811b496e2b6dcf6caea0d335ab383fd9,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000900.jpg
20260525_003136_UEAUME_018_f000990.jpg,20260525_003136_UEAUME,018,left,990,687640,7106bdcbe037330158e38085a51e6fd3,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f000990.jpg
20260525_003136_UEAUME_018_f001080.jpg,20260525_003136_UEAUME,018,left,1080,696674,2237d019a9449f35181b0fee86aa0a45,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001080.jpg
20260525_003136_UEAUME_018_f001170.jpg,20260525_003136_UEAUME,018,left,1170,654448,1bfa31adbcbf22122857349ba228d18f,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001170.jpg
20260525_003136_UEAUME_018_f001260.jpg,20260525_003136_UEAUME,018,left,1260,693275,780579e5c32cf1a9f4069e8cff86770f,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001260.jpg
20260525_003136_UEAUME_018_f001350.jpg,20260525_003136_UEAUME,018,left,1350,694051,598ed5b4fd079c38f67e96d01162a130,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001350.jpg
20260525_003136_UEAUME_018_f001540.jpg,20260525_003136_UEAUME,018,left,1540,712556,ba26f7395ce031b82ccf75ff32e62cb6,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001540.jpg
20260525_003136_UEAUME_018_f001635.jpg,20260525_003136_UEAUME,018,left,1635,646121,8d69d3ac843222d4ec90196731e2d005,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001635.jpg
20260525_003136_UEAUME_018_f001730.jpg,20260525_003136_UEAUME,018,left,1730,730768,b6756dbfb1322a50dadaff75cf0a0ead,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001730.jpg
20260525_003136_UEAUME_018_f001820.jpg,20260525_003136_UEAUME,018,left,1820,723803,30d06074fd313d5a9973e21929bcad61,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001820.jpg
20260525_003136_UEAUME_018_f001910.jpg,20260525_003136_UEAUME,018,left,1910,694378,76353911eab3d179724f6ef7bc2dee47,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f001910.jpg
20260525_003136_UEAUME_018_f002000.jpg,20260525_003136_UEAUME,018,left,2000,663924,7aa6087a529d137385951a9b10b94395,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002000.jpg
20260525_003136_UEAUME_018_f002090.jpg,20260525_003136_UEAUME,018,left,2090,701199,09ad32396bb8fe670beb3a89d1dc2358,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002090.jpg
20260525_003136_UEAUME_018_f002190.jpg,20260525_003136_UEAUME,018,left,2190,609766,d7df552fd1868f8b2b852b09565c7d09,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002190.jpg
20260525_003136_UEAUME_018_f002290.jpg,20260525_003136_UEAUME,018,left,2290,687318,da5112aa819818abacb5a7e7f4dfdae2,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002290.jpg
20260525_003136_UEAUME_018_f002380.jpg,20260525_003136_UEAUME,018,left,2380,706642,46b34d2dadb3e6eba136c5c1ef984c38,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002380.jpg
20260525_003136_UEAUME_018_f002470.jpg,20260525_003136_UEAUME,018,left,2470,674763,c1c1feddc8b72a6a53b87dc2b132525f,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002470.jpg
20260525_003136_UEAUME_018_f002560.jpg,20260525_003136_UEAUME,018,left,2560,733291,b17c60e2ca445dd91d6a7df777718151,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002560.jpg
20260525_003136_UEAUME_018_f002650.jpg,20260525_003136_UEAUME,018,left,2650,661336,aa96612862d920c6ad72ae3bc751d5db,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002650.jpg
20260525_003136_UEAUME_018_f002740.jpg,20260525_003136_UEAUME,018,left,2740,648504,0dd45d58191359e72b118beefa1423d2,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002740.jpg
20260525_003136_UEAUME_018_f002830.jpg,20260525_003136_UEAUME,018,left,2830,677903,5ec25c198964ad8140caf6148612c6a5,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002830.jpg
20260525_003136_UEAUME_018_f002920.jpg,20260525_003136_UEAUME,018,left,2920,681146,330cfe19c07c1ceb5576454c1c5dd87f,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f002920.jpg
20260525_003136_UEAUME_018_f003010.jpg,20260525_003136_UEAUME,018,left,3010,717064,02d5d36faa4123cd7bdb24828f36fdda,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003010.jpg
20260525_003136_UEAUME_018_f003100.jpg,20260525_003136_UEAUME,018,left,3100,762663,6101046c38134f32065d03d67591104b,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003100.jpg
20260525_003136_UEAUME_018_f003190.jpg,20260525_003136_UEAUME,018,left,3190,693984,fca234f9ad5410c06b015a6b62a10727,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003190.jpg
20260525_003136_UEAUME_018_f003285.jpg,20260525_003136_UEAUME,018,left,3285,665604,7fb4ef3533a3e24af78083719c08670a,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003285.jpg
20260525_003136_UEAUME_018_f003375.jpg,20260525_003136_UEAUME,018,left,3375,660585,c5671ce8ca27d0057a1054410b5a40ef,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003375.jpg
20260525_003136_UEAUME_018_f003465.jpg,20260525_003136_UEAUME,018,left,3465,731030,6fe6666ac89f4ffaa764ffbf3bf80a85,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003465.jpg
20260525_003136_UEAUME_018_f003555.jpg,20260525_003136_UEAUME,018,left,3555,721634,5c1aaf7d519a77b13436e02db4ea43ff,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003555.jpg
20260525_003136_UEAUME_018_f003645.jpg,20260525_003136_UEAUME,018,left,3645,709706,a33f11add999d2b33cf93ecb316a1c58,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003645.jpg
20260525_003136_UEAUME_018_f003735.jpg,20260525_003136_UEAUME,018,left,3735,722070,97631276d4759f3934095cc698df757b,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003735.jpg
20260525_003136_UEAUME_018_f003825.jpg,20260525_003136_UEAUME,018,left,3825,713100,9a6b2851105f03d5eefa8df09509a2cf,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003825.jpg
20260525_003136_UEAUME_018_f003915.jpg,20260525_003136_UEAUME,018,left,3915,780356,3800d7ca1e98aa3dc31a274839588b8e,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f003915.jpg
20260525_003136_UEAUME_018_f004005.jpg,20260525_003136_UEAUME,018,left,4005,778505,5e60c160d9311961ac7e567d0f0260e0,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004005.jpg
20260525_003136_UEAUME_018_f004095.jpg,20260525_003136_UEAUME,018,left,4095,641156,b468c66b871bb2be79819239a52175f2,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004095.jpg
20260525_003136_UEAUME_018_f004185.jpg,20260525_003136_UEAUME,018,left,4185,744374,6ca496179a0cd400a81e9cc44eef11d8,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004185.jpg
20260525_003136_UEAUME_018_f004275.jpg,20260525_003136_UEAUME,018,left,4275,714561,dee3deb6c8f5b32dd36ed483a0545340,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004275.jpg
20260525_003136_UEAUME_018_f004365.jpg,20260525_003136_UEAUME,018,left,4365,703245,565471eec40ef0a5603c0f0ff79812ab,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004365.jpg
20260525_003136_UEAUME_018_f004455.jpg,20260525_003136_UEAUME,018,left,4455,678975,8fc5d73316db2996096972665015f5c8,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004455.jpg
20260525_003136_UEAUME_018_f004545.jpg,20260525_003136_UEAUME,018,left,4545,724798,402e600765158f214e5fb30921f5eb53,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004545.jpg
20260525_003136_UEAUME_018_f004635.jpg,20260525_003136_UEAUME,018,left,4635,668460,8e58e92a8b01a9f5bb8e0a1166418fb3,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004635.jpg
20260525_003136_UEAUME_018_f004725.jpg,20260525_003136_UEAUME,018,left,4725,714902,818a579a23d375b0f0e32f3429e3cd3c,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004725.jpg
20260525_003136_UEAUME_018_f004815.jpg,20260525_003136_UEAUME,018,left,4815,658390,1f0910d894528b16ba534d0dfaf7f190,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004815.jpg
20260525_003136_UEAUME_018_f004905.jpg,20260525_003136_UEAUME,018,left,4905,723998,af5697f4758a99ae8e9b821f09102613,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004905.jpg
20260525_003136_UEAUME_018_f004995.jpg,20260525_003136_UEAUME,018,left,4995,715670,8d6e4c46bf97cf79803aede70a3c5242,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f004995.jpg
20260525_003136_UEAUME_018_f005085.jpg,20260525_003136_UEAUME,018,left,5085,726424,24ffee3a37e6f9f856f11f3b51333930,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005085.jpg
20260525_003136_UEAUME_018_f005175.jpg,20260525_003136_UEAUME,018,left,5175,669043,2e663c56564ca10ce6d0858dd21918aa,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005175.jpg
20260525_003136_UEAUME_018_f005265.jpg,20260525_003136_UEAUME,018,left,5265,712035,5c408109f074a59d9f180359e198dcbf,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005265.jpg
20260525_003136_UEAUME_018_f005355.jpg,20260525_003136_UEAUME,018,left,5355,730570,f8e33af125dc4cc1b03b1f66c890db08,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005355.jpg
20260525_003136_UEAUME_018_f005445.jpg,20260525_003136_UEAUME,018,left,5445,745281,e39cbd639161744974c6ff4a1cfcbe27,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005445.jpg
20260525_003136_UEAUME_018_f005535.jpg,20260525_003136_UEAUME,018,left,5535,754500,f90174e342e45f3ed0bb7ff66675a04f,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005535.jpg
20260525_003136_UEAUME_018_f005625.jpg,20260525_003136_UEAUME,018,left,5625,755610,9e372643013b81e4640216b5b5c2e1c5,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005625.jpg
20260525_003136_UEAUME_018_f005715.jpg,20260525_003136_UEAUME,018,left,5715,743256,56358b7633202d9f58de8fb51bd462fd,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005715.jpg
20260525_003136_UEAUME_018_f005805.jpg,20260525_003136_UEAUME,018,left,5805,707050,297b50a85d0657b9a144b81d43ca4dc5,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005805.jpg
20260525_003136_UEAUME_018_f005895.jpg,20260525_003136_UEAUME,018,left,5895,665715,c5b33bf2b6d6223fc0ef787f534b1fc2,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005895.jpg
20260525_003136_UEAUME_018_f005985.jpg,20260525_003136_UEAUME,018,left,5985,632233,bc2c27997728f93ae2f2b09d9ce0d9a1,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f005985.jpg
20260525_003136_UEAUME_018_f006075.jpg,20260525_003136_UEAUME,018,left,6075,624173,7fad8a970dd33aed82ca4e3ae2f05386,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006075.jpg
20260525_003136_UEAUME_018_f006165.jpg,20260525_003136_UEAUME,018,left,6165,710958,d4a2ef478cbaa07dbee3e94366155c2e,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006165.jpg
20260525_003136_UEAUME_018_f006255.jpg,20260525_003136_UEAUME,018,left,6255,650222,abdfe553deb0ea01dbaa85875b166aba,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006255.jpg
20260525_003136_UEAUME_018_f006345.jpg,20260525_003136_UEAUME,018,left,6345,657465,d0792c7ed5f6e577aa3029ad5c48d9d3,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006345.jpg
20260525_003136_UEAUME_018_f006435.jpg,20260525_003136_UEAUME,018,left,6435,647125,5409299842851805c84668f59a7ec09b,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006435.jpg
20260525_003136_UEAUME_018_f006525.jpg,20260525_003136_UEAUME,018,left,6525,646850,79fb97317e332c4cbe03cad9fe76d00c,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006525.jpg
20260525_003136_UEAUME_018_f006615.jpg,20260525_003136_UEAUME,018,left,6615,669190,b921d6fed111e39b78c77dd72b9dfbd5,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006615.jpg
20260525_003136_UEAUME_018_f006705.jpg,20260525_003136_UEAUME,018,left,6705,665150,020901fbb6fb12cbd291558304924b4c,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006705.jpg
20260525_003136_UEAUME_018_f006795.jpg,20260525_003136_UEAUME,018,left,6795,683642,69eb76a203dabb0607ebeb4d33c6847a,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006795.jpg
20260525_003136_UEAUME_018_f006885.jpg,20260525_003136_UEAUME,018,left,6885,687232,dc63cdbe0c6492073f68e2238dd9d98b,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006885.jpg
20260525_003136_UEAUME_018_f006975.jpg,20260525_003136_UEAUME,018,left,6975,650086,2bc75df42dc04df8f90ff824c3d54e05,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f006975.jpg
20260525_003136_UEAUME_018_f007065.jpg,20260525_003136_UEAUME,018,left,7065,709396,1ec822776cf19f0dbd30b6445643c861,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007065.jpg
20260525_003136_UEAUME_018_f007155.jpg,20260525_003136_UEAUME,018,left,7155,641538,7abc5f58b0c12632ff9addefa0159c01,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007155.jpg
20260525_003136_UEAUME_018_f007245.jpg,20260525_003136_UEAUME,018,left,7245,742690,15a40a121525523fb18fab7ea9aa00c2,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007245.jpg
20260525_003136_UEAUME_018_f007335.jpg,20260525_003136_UEAUME,018,left,7335,652544,cb18cdf61a826d686e5cd47e5e3e1d78,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007335.jpg
20260525_003136_UEAUME_018_f007425.jpg,20260525_003136_UEAUME,018,left,7425,651898,49f7a783e389a50334dcab5eef18cdfb,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007425.jpg
20260525_003136_UEAUME_018_f007515.jpg,20260525_003136_UEAUME,018,left,7515,691363,ceb2dc3093a6a46813e8441c7614caff,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007515.jpg
20260525_003136_UEAUME_018_f007605.jpg,20260525_003136_UEAUME,018,left,7605,751158,f3b5f631292e384b955ed200878b3cbd,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007605.jpg
20260525_003136_UEAUME_018_f007695.jpg,20260525_003136_UEAUME,018,left,7695,705937,74adaea6904e8fbf98b4c45c2261ce28,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007695.jpg
20260525_003136_UEAUME_018_f007785.jpg,20260525_003136_UEAUME,018,left,7785,700048,9902492696c1059782bea3275d307e73,/data/liangzhenghao/face_pii/gt_eval_frames/20260525_003136_UEAUME_018_f007785.jpg
